x,y
341214.9911509903,391962.98630805494
340508.98468757904,395939.0326547037
335576.02547824,393969.0259376357
339135.00849738583,395870.9628159381
336090.0086179213,395434.0326825267
339113.99407684524,397424.9807435166
334901.00632929,392066.9929140763
343170.02377106907,390553.9606883971
333518.9682884827,396558.0500026724
336972.0182627003,387703.96135759883
337894.02559284837,389354.0099649371
334905.00900104555,390075.99947483354
336795.98194249993,387494.0072078512
335037.97319114325,390015.98010235163
334963.0215448621,390020.01305702317
342921.98853221035,391994.0488376735
336633.96832477616,397027.9847629681
333839.0090450613,396665.0519428467
338965.9889549803,392828.96856062533
334905.00900104555,390075.99947483354
333747.99900660844,391914.97522984556
338965.9889549803,392828.96856062533
335958.0103687486,387960.00817598373
334987.9657896465,392620.02998468076
335101.0109792901,389287.97439863865
343019.0078805343,387488.97959163337
336225.97274461656,391146.00884536403
334623.0106442774,395208.9645956347
334843.98999847757,390126.01947328023
342644.0227206141,393450.98624450254
335109.2783914191,390565.8947913651
342966.0122884276,388402.98996426066
336731.97730853455,392992.9507271684
334124.0243621978,395408.0545116317
335239.9717594582,390749.0344117791
338965.9889549803,392828.96856062533
334963.0215448621,390020.01305702317
339973.96873221465,391661.01030690654
338295.9808351539,397042.0379584676
338363.97713288857,388487.9993104368
341931.00963112805,391377.00909226696
336928.97336146963,389122.97418154444
335077.01291802723,383033.0290384628
342966.0122884276,388402.98996426066
337611.97567477246,396463.9664746186
335125.026018839,390570.01849519135
335275.01898188895,394087.96561359544
334676.0148275143,393179.0049215315
334984.96776456013,390025.05263433343
334374.02553318377,390583.0378849888
336253.99899449,393097.95092779695
335068.9770059694,389862.0039280561
334470.9647297392,390164.992146367
338363.97713288857,388487.9993104368
335138.9924699556,390381.0038377126
340436.02915744134,387120.96391203493
335109.2783914191,390565.8947913651
337401.9777197155,388318.02194529417
339207.02363342425,390423.051151933
335574.98825311824,397163.03326831094
335153.01849555643,390171.9600939227
337418.0179328937,391508.96741962037
337039.9671361144,387815.9946873603
334974.986824413,389046.0240760788
334936.9968826361,390023.0409710158
336825.98748290935,393493.96074599697
335109.2783914191,390565.8947913651
340412.9725802495,391288.95053582254
339215.9817812507,391099.9957711842
334851.9679771512,392237.0196199738
336447.9660189828,390245.9784713912
334480.0133274783,390323.98188853986
339536.0244781729,388247.025623553
334480.0133274783,390323.98188853986
345392.0032767579,385315.9888398644
334826.99709207506,388827.96800163726
334441.01346622733,394107.0188658696
343663.98558188416,391798.0081574948
339135.00849738583,395870.9628159381
335105.0069649904,389832.0238731644
334820.02428771224,388997.9713588535
335705.980923861,394355.03097838693
334623.0106442774,395208.9645956347
334689.979202998,390429.01251024666
338363.97713288857,388487.9993104368
339082.9800616633,392242.9732707722
334936.9968826361,390023.0409710158
340500.0029341787,391379.9843488182
336897.9913956114,388015.04917910724
336897.9913956114,388015.04917910724
335814.0002945226,389748.0349686967
334740.01268525573,390194.99146840104
338698.97001049423,388535.94850634167
334740.01268525573,390194.99146840104
334963.0215448621,390020.01305702317
342966.0122884276,388402.98996426066
336169.01983539836,391877.0320807783
335037.97319114325,390015.98010235163
334171.01180778426,390232.01926952513
344428.01979458425,391017.0183010903
340377.01900431357,390914.9914808634
335887.99585614784,395368.0035360975
334816.01005577133,388682.02327130263
338712.00186317164,388083.0353089024
339135.00849738583,395870.9628159381
335068.9770059694,389862.0039280561
338281.0154983498,388696.0360241601
335839.99138042924,393293.0385789361
336439.02584756096,387412.9933347736
340652.0092277952,390880.0474967344
338009.0163925884,392487.02271621785
336748.0183006943,387269.9978379839
336602.0248369869,394730.0381612553
334820.0114495791,390466.0537776375
334603.9955171958,390509.9791754501
342514.9861317299,386615.9635070923
334603.9955171958,390509.9791754501
338965.9889549803,392828.96856062533
335778.012652885,387376.9513496962
335104.97606158076,389557.9692910418
335850.9806881694,394068.9915958202
340853.9773684685,395360.00789120095
342212.98874518817,388413.0058841226
335461.0040681419,389853.9751288201
335138.9924699556,390381.0038377126
335109.0209446738,388212.0084533384
342997.995504174,382782.97468158713
334860.9887777729,390510.9989461273
342913.9972669585,391529.9455972897
334963.0215448621,390020.01305702317
339145.9904353104,389082.958439286
336733.0114263658,391757.96835803596
335147.0076891219,390102.0543072557
334820.0114495791,390466.0537776375
339354.0000630703,391744.0194131502
337782.9937181136,392254.9913871113
343169.0307812886,382607.01817345707
333869.9912616538,397498.03581036185
334346.00045841525,395451.03253269574
342723.013862109,386595.9766604545
334903.99877151975,389479.9458919484
333049.9978076842,385475.05208028015
333389.9711847818,397064.0347975632
337303.02959683223,390797.0389796528
334018.9741884864,395961.9768705472
342966.0122884276,388402.98996426066
335121.0105303561,389976.0089969209
337235.0008393924,396049.029598215
334951.0001070167,389870.96656306955
334936.9968826361,390023.0409710158
337635.9900555841,390696.9510713699
344662.0104840316,383124.99657432997
338508.9952571715,397278.0428098166
336090.0086179213,395434.0326825267
333243.98050627694,396834.9851840282
335102.00910776015,392745.9791268298
341502.9922143844,383459.9635494683
334276.97987649776,390469.9989888752
337371.99699853134,388555.9741381021
342087.9668642221,388746.99330640736
334843.98999847757,390126.01947328023
334994.01431903907,389879.9450998531
343593.00162790803,383818.9629289367
334936.9968826361,390023.0409710158
341956.00574431225,395189.0156680511
336169.9908421843,394760.99735998886
334442.01904959895,390370.01683758263
334984.96776456013,390025.05263433343
342607.0044398971,387521.99047284934
334092.97258641344,390420.0372895641
336768.01855464315,397493.9649733868
336798.00863336946,392638.0118033106
339135.00849738583,395870.9628159381
335153.01849555643,390171.9600939227
338352.0166073723,386831.9478238394
341214.9911509903,391962.98630805494
336674.97183403565,397109.99685393425
333847.9671386434,391638.96317815693
337635.9900555841,390696.9510713699
340860.99919648794,386295.94909223815
343170.02377106907,390553.9606883971
338200.0097515754,396791.0465481447
334442.01904959895,390370.01683758263
343829.994020507,389936.0185747693
334124.0243621978,395408.0545116317
344119.98683713924,386271.9904004174
334773.9908760933,390697.0145047398
335296.0231340255,389961.04132796463
341520.01731203526,395081.00871489826
339113.99407684524,397424.9807435166
336740.01140829385,388813.053736346
339351.02535266837,393507.9772853157
334984.96776456013,390025.05263433343
337026.0116514903,391588.0486763114
338200.0097515754,396791.0465481447
333638.9703387878,396203.96916304016
334843.98999847757,390126.01947328023
335854.9983368425,394228.0520463909
334747.0137756853,397541.03124095395
335761.9882237128,389815.9462842065
342516.99115595163,385217.00871750375
333717.9693643375,396968.9593433788
334901.00632929,392066.9929140763
337433.97324781667,391157.0385601431
338363.97713288857,388487.9993104368
343231.9643202629,387727.9791344778
335125.026018839,390570.01849519135
334936.9968826361,390023.0409710158
338111.9782394112,389375.96976047324
345343.000403118,387391.95184398
334705.0162632039,389330.02365089307
344577.0071111017,384893.964598816
334577.991862322,389955.9955297327
335850.9806881694,394068.9915958202
334740.01268525573,390194.99146840104
340557.99956774304,386496.0110278236
334442.01904959895,390370.01683758263
337564.0055291475,389382.04867261584
337873.0203392324,392439.95977151213
335766.023549329,394353.9925184892
338109.00144544116,397238.9811960731
337110.9858531701,392174.9712234309
334374.02553318377,390583.0378849888
342966.0122884276,388402.98996426066
341674.0313037858,383984.0285893239
339135.00849738583,395870.9628159381
334974.02395622066,390399.9566611327
333958.0268193958,385744.05433541385
341352.02565086563,393934.0390903486
334996.0002479491,390354.03466086974
335989.9742874652,392487.9791521228
333703.00705688563,395007.0236691333
338564.9778972477,392566.00391556113
335617.99163140217,389627.96616798936
339187.964591622,388435.96012324124
334315.9686799386,389628.04004517454
338925.00919602654,390852.94484585134
334686.9756134031,390727.0327028747
334720.0075495343,390050.951236922
339961.9706274912,384708.02669721335
342779.9896768347,391985.97252220317
333974.967796687,390917.0530253996
339326.0290209432,391687.96550665586
334785.01790875883,390199.0447876392
335037.97319114325,390015.98010235163
343551.97707156424,386351.04196991515
343370.0067900761,382902.02387586125
337910.9734008092,389759.0236188428
344656.9919906154,384446.97508343216
340271.0129254337,384880.03587679943
337944.0312326976,395364.0447254489
337235.0008393924,396049.029598215
334480.0133274783,390323.98188853986
336892.9939116892,392425.00023419847
338546.97191049764,390836.0286352204
334216.97234515235,390300.0337873065
334918.97655447887,390114.9741769906
334193.96804394526,395393.9505399532
335066.0269518834,391212.9606625218
337635.9900555841,390696.9510713699
334442.01904959895,390370.01683758263
334984.96776456013,390025.05263433343
335037.97319114325,390015.98010235163
334816.01005577133,388682.02327130263
343169.0307812886,382607.01817345707
334816.01005577133,388682.02327130263
344193.9731865886,383471.05540370924
336080.98785942147,395601.94877718523
337919.01240091823,394530.97341948043
334233.01232568914,391000.0292315376
339535.00593011855,394629.97903646156
335488.9685734422,390618.01000455976
333712.9765949678,394960.0390537992
339514.02470323606,391939.025414669
341418.00693766907,391841.9701319918
335804.97287527885,389920.9572347135
334905.00900104555,390075.99947483354
334720.0075495343,390050.951236922
339113.99407684524,397424.9807435166
338965.9889549803,392828.96856062533
339113.99407684524,397424.9807435166
339113.99407684524,397424.9807435166
334948.02508207987,390244.98227107775
334706.99035287846,390027.9867243078
334905.00900104555,390075.99947483354
337589.96407996764,392328.9673324765
338111.9782394112,389375.96976047324
338485.9984421484,388551.94968804356
335138.9924699556,390381.0038377126
335168.9887282713,389929.95430936164
339113.99407684524,397424.9807435166
343663.98558188416,391798.0081574948
345042.0282156033,389702.0475856345
335008.97368184524,394700.0364111581
342314.0297433709,384864.9842653905
336547.0073475953,395308.0397444923
334963.0215448621,390020.01305702317
334315.9686799386,389628.04004517454
337944.0312326976,395364.0447254489
334603.00423800026,390105.97462572897
334816.01005577133,388682.02327130263
335194.03039900586,397144.98773445206
335100.02576027537,389118.9707467231
335415.98333972465,394650.9535694698
334364.9850070958,390280.95582766697
334984.96776456013,390025.05263433343
337134.03000394924,390697.0247618879
334706.99035287846,390027.9867243078
337598.0085072862,397135.9919586074
333756.9836546132,391664.0472920046
336327.01056667883,394517.9828351054
335224.9826476816,394164.98150753794
337325.9869675062,386398.9981757315
337235.0008393924,396049.029598215
334714.0105749696,390324.9783324408
334714.0105749696,390324.9783324408
333993.00102043163,390488.970304407
344471.96631372743,392574.9889622265
338965.9889549803,392828.96856062533
337635.9900555841,390696.9510713699
335822.00072460703,394165.9664208193
339216.0191865917,394837.0213462845
334785.01790875883,390199.0447876392
334385.9692486074,395670.01368181914
333782.99753589224,395155.00511014607
337659.9889338148,394369.036435212
334359.00061275245,390492.00531832996
335366.9866963577,382946.95641066827
334785.01790875883,390199.0447876392
344965.0156364007,383098.99740190787
334905.00900104555,390075.99947483354
342653.9721935648,393181.0458364985
343611.99955260067,385148.0072236001
334637.0177627045,390094.04434083955
335768.0272324444,394389.0151242523
333630.96799294977,396717.03949271014
334984.96776456013,390025.05263433343
334413.0228621417,395752.97962222534
343663.98558188416,391798.0081574948
337301.96473954956,391052.9693043613
334905.00900104555,390075.99947483354
334689.979202998,390429.01251024666
342573.00893047947,387983.0392188262
334773.9908760933,390697.0145047398
340263.9867418483,391451.05241761677
339135.00849738583,395870.9628159381
338853.007807642,389817.9777336068
338363.0040710803,392045.00510875834
337969.0097186042,393667.9890317979
334714.0105749696,390324.9783324408
335062.00220421836,390778.95538395765
339350.02045455563,388630.04572025035
333720.0080690093,396030.0288284616
344435.02410235885,382688.04782918503
335371.9998442583,390869.9599594387
334226.0135182852,390117.98288167536
336220.99795152637,396055.0378550749
337144.9958917604,393058.9910470015
334936.9968826361,390023.0409710158
335290.9828765755,390652.97956094646
334996.0002479491,390354.03466086974
340425.96445891773,396027.9796542285
335435.9931363742,396461.03742433083
336948.9745231888,392641.004777607
341059.98787433084,384899.9850772351
337892.00614425336,392256.0072444876
336457.9936460954,394560.9510806077
333604.9741817965,397400.05115222966
341645.99657844973,387585.02047419763
334905.00900104555,390075.99947483354
343603.02552803385,395078.95214367524
334171.01581467735,390920.99935124535
339444.99622747774,391479.0400894031
341911.986595161,391793.04322561016
337059.9970168035,392483.9735237889
344428.01979458425,391017.0183010903
336109.0217069511,393252.0111727131
337565.9833105932,389521.99716632866
336965.9675226391,392829.0445023974
341511.02109497593,395508.05046446976
333648.0222076606,395135.97850347444
334963.0215448621,390020.01305702317
335093.99303381075,389795.01101657184
336613.99524447706,388605.9995697267
338670.9830736375,392233.05145407503
334047.97032300796,398038.9941640224
336384.9866230565,389863.950192877
335093.99303381075,389795.01101657184
341059.98787433084,384899.9850772351
342938.9803076997,393385.999653162
335186.9797478079,392840.95112362877
338664.98885459366,394322.9588405303
333652.99335671484,396970.9839139761
339889.9768653185,390658.00522156706
341939.0220979228,389477.04908716894
335066.0269518834,391212.9606625218
334442.01904959895,390370.01683758263
338853.007807642,389817.9777336068
335109.2783914191,390565.8947913651
335109.2783914191,390565.8947913651
335109.2783914191,390565.8947913651
344428.01979458425,391017.0183010903
337418.0076882885,396188.0254156588
345214.9958547364,385002.04275124276
340959.01385269995,391497.9643528668
343006.9735044777,391776.94687295606
340773.99115479656,390842.0244147637
339691.965028702,396019.0414871024
342325.02430864144,384521.04317466496
338240.9869351712,393323.9500690839
335805.9731630566,394570.9814853114
334889.0068865212,394932.01521637454
333630.96799294977,396717.03949271014
336928.97336146963,389122.97418154444
342709.9918190489,383705.03896549
342080.00463705126,390635.04369693564
340114.01671316236,390883.03985061526
333389.9711847818,397064.0347975632
334689.979202998,390429.01251024666
335688.01331583207,391297.04570153425
334122.9768281111,396548.03409740335
337263.0023518903,394700.9710822313
333913.0229588902,393265.04237980116
336962.0023294704,393124.9601286363
335747.0070607594,387739.9942518827
343405.9850136401,395991.01750881795
334974.02395622066,390399.9566611327
335841.969344207,388926.0504886297
335576.02547824,393969.0259376357
335576.02547824,393969.0259376357
339827.0091528561,390374.9638740252
342139.98570746614,382814.05255339755
338941.9798445928,393821.0061676691
334874.0263268452,390260.0192518012
335066.0269518834,391212.9606625218
337384.0252498369,391285.99090612266
340174.9737871638,391234.984217053
336836.00977729406,391406.98779339204
335078.97215552785,392146.9988296798
340084.9692114752,388654.96364513034
338046.02357832866,392338.99687971605
336940.9772052256,387335.96758467046
338615.00428088004,390812.00241571484
338046.02357832866,392338.99687971605
339523.0232601237,394923.98988415865
336373.98424176103,387291.0264065317
335588.0305996335,390735.05127944757
338615.00428088004,390812.00241571484
333513.0031111931,397077.9912464185
335961.9680085953,390731.98176016996
343981.9973831036,391655.0401142068
342222.9845640566,392903.00753304706
335575.02744057326,390311.96208626224
337549.96746078954,389316.0295600018
337963.0007040621,391055.05345387873
334303.9701221752,395495.01178729534
335248.01801409596,394284.94840360247
334905.00900104555,390075.99947483354
338770.01949384104,391391.03258795146
343520.9788044629,392758.04112328833
337033.969107803,387690.0083033172
343221.018176192,391762.02325203724
336712.0281079606,393140.982224491
336831.00128854555,389990.0552454058
333255.02978761174,386105.9508700964
343013.00211585563,385001.9566088329
338381.98934624123,397491.9980193101
343885.00169299764,392000.9998524288
337960.9728056999,389392.96632730786
339371.97683978936,393602.95358031814
339434.01152195694,396861.9676847747
335325.0098507768,394094.9593369532
335891.0022981242,395143.9775301247
335651.00427216577,389444.035818173
334595.98333691945,393383.9566513335
343145.98724928254,385106.9516154074
337892.00614425336,392256.0072444876
338564.9778972477,392566.00391556113
341008.991969988,393543.9766664195
340164.00319606176,395331.97352692136
344895.0240363416,385149.9476062632
335634.99743648095,389607.039098496
334137.9936398908,395543.05327220965
338149.0111249104,392047.0182619118
336246.9938924553,388860.0528617851
337428.9838440861,392283.02541034005
340586.0125294437,385114.96632525214
342989.9668221113,383444.98040484823
336020.98946847464,392451.9536855109
337063.9745521432,392778.0028304602
340545.9769914596,391362.0490480732
335639.0306973372,394936.9903882852
335519.02503102174,389626.97580320004
344985.9795841846,390640.99057300267
339226.9852409099,388402.96959192597
334394.0208713816,389905.0199152866
337762.00759693194,392518.97241989605
339135.00849738583,395870.9628159381
339434.01152195694,396861.9676847747
334964.9878360995,390322.9713604873
336984.97028747154,387252.04318724177
336740.9728509201,397025.9945629371
338094.01836722635,389340.0425992589
333717.9693643375,396968.9593433788
341599.015319677,397505.9835441436
334773.9908760933,390697.0145047398
334394.0208713816,389905.0199152866
333358.03013708827,384977.0142394546
335075.0036118466,383076.00582601
343755.9697266312,385092.00066598563
336200.9689679196,395688.0081385607
339226.9852409099,388402.96959192597
342757.01236632455,389200.054545851
337384.0252498369,391285.99090612266
336947.9979270071,389462.9778744219
334516.0281733255,391572.03647490736
338046.02357832866,392338.99687971605
334263.01030018367,390594.0356819474
342923.96783886856,387540.97137044155
339135.00849738583,395870.9628159381
341276.02391279093,384192.99812549073
334905.00900104555,390075.99947483354
338075.02796873066,386567.9613997764
335803.01169748546,387690.05481393175
333096.99882007216,386107.95518869243
345436.9687258366,383514.0096627059
334442.01904959895,390370.01683758263
337421.0261870227,392219.040214652
335706.99411660584,394537.0538037264
341468.9842562056,393726.96953402506
335681.99831160274,388292.988854172
337643.0017830391,389446.9896474774
340015.00023117295,392794.9671358851
336965.9675226391,392829.0445023974
334359.00061275245,390492.00531832996
334472.9824387129,390527.0342362741
340746.0218808459,396035.97267251497
336660.99630601285,392466.042484855
339113.99407684524,397424.9807435166
338183.98932847683,388788.98515360226
339369.9928306222,389545.9594698046
337677.9756752549,393914.045785511
334465.0048138811,394236.98341259686
334589.9871165558,396599.9641273903
344130.00113405054,384551.9555167329
340565.9888494705,396527.0308218364
335961.9680085953,390731.98176016996
335640.96501330624,387504.9882605282
339249.0211550756,385330.95839597826
335167.0186076381,389028.0371031506
335449.96537244914,388418.9843057541
334955.00186314294,397732.9972470126
341030.9832866169,385896.94820448593
343340.02749977977,391737.00850713404
335764.98840001423,396755.98086786445
345497.9874407209,384183.0004085905
337046.9665087123,389564.02782209817
342946.97456336237,388584.02469058277
334137.0039540394,395328.98305607936
337714.9998769064,389252.99328695395
345376.0086226234,389890.00209276465
334885.99119836255,389926.04784299235
340500.0029341787,391379.9843488182
335427.02559601434,391458.0440649738
336046.97373500565,391281.05575243366
334577.991862322,389955.9955297327
333311.970233809,396924.04341175215
344727.98336183216,390044.9482599765
340291.0016825353,384432.0521191152
335492.0137120776,394892.0381493235
345096.0136378369,383584.0333811513
336795.98194249993,387494.0072078512
337671.9739507489,392258.0101208636
339206.0219091754,391339.01408335316
337301.96473954956,391052.9693043613
342171.0167159707,384764.0286186428
334811.9774129448,393888.0310464319
338380.9882428489,388906.03076601523
335902.01170043217,397673.98685697495
338275.9791734877,392557.97080072126
334770.9986211472,389886.01561218424
337144.9958917604,393058.9910470015
334873.99188204703,389861.0092378139
335328.0243205711,393571.9519581797
334641.01739230426,394426.0430866932
334641.01739230426,394426.0430866932
333398.97379060375,386404.0196756403
342038.0090290135,386461.99548236013
341106.015183737,397824.9885519151
335155.0207244205,391686.97099811316
339135.00849738583,395870.9628159381
344811.9679073034,389959.96391230245
336983.01272453595,393080.95170988335
344851.9785661382,390843.048498779
334547.0065571676,389729.9910611032
341008.991969988,393543.9766664195
334374.02553318377,390583.0378849888
337782.0058913837,388339.0530372847
343169.0307812886,382607.01817345707
334384.98058373574,390769.0396262124
334480.0133274783,390323.98188853986
337949.02217355784,388836.0075149527
340357.0163489777,384536.0336489711
338713.97026851017,397904.0458069319
341022.02703164,385150.02471978945
338210.9824099622,395304.02361710084
336145.00455803314,394716.0481768823
334773.9908760933,390697.0145047398
337163.01245847775,387517.94517654297
333583.9751534016,395985.98348779534
334442.01904959895,390370.01683758263
339071.9803433899,391373.0050774514
338100.96630373906,389255.94501633605
336586.0183366938,389834.994868015
341499.02868876583,393668.9617603494
337534.971751058,386654.0459436822
341911.986595161,391793.04322561016
337830.0202106772,394548.0540043954
334714.0105749696,390324.9783324408
337352.96600991086,392751.0237228889
339079.0249799732,389647.051815723
338641.00688683096,388240.9515730936
336877.00797349116,390174.03537117044
339427.01239698846,391979.9719841605
334218.99529789446,385321.9467193774
335102.00910776015,392745.9791268298
339404.99513666914,388351.95484201115
341946.9663164172,387807.9710180401
340268.0048389645,390036.02560898365
336990.97888237546,390578.9794315122
337834.9769259312,393418.95038138865
342139.98570746614,382814.05255339755
336897.9913956114,388015.04917910724
336383.9729332514,392885.0133739053
335778.0125816283,387971.0117015669
335948.9700255435,393091.9452792475
340624.98915490333,383798.9892468293
345392.0294417211,383577.9466196155
337531.9924938256,392232.0389252069
338108.00270116853,389030.98200356954
334699.00334646297,395944.966968073
339565.99899327394,397047.9865340748
339021.01700605114,395117.0343518582
336530.9757213343,392266.0547846574
334138.97501249495,394406.9709545216
334099.0046094634,389873.954576683
338682.0229634982,397289.0347459885
334482.0301031546,395432.00979339087
343478.9761826165,385787.0231853651
333180.994468561,385054.94482525164
335832.0196364783,393058.0352384856
340497.9736835102,384931.0356823944
335147.99379325175,394349.9651571236
338388.97237077286,390822.94985907315
335883.0277250297,396030.0128615118
334577.991862322,389955.9955297327
340672.99687627866,391726.96689589106
336253.99899449,393097.95092779695
335890.971443917,388393.9701517647
338613.0175356853,390868.997027095
336794.00568821095,397635.04052608204
342325.02430864144,384521.04317466496
336571.0154733753,390243.9948529776
337232.97912211553,393018.9902721028
336330.0159025541,388688.02869138855
338433.9662213634,385723.00153086707
338074.979803008,389303.01693222765
341954.0081879534,386747.97304412024
335705.980923861,394355.03097838693
334689.979202998,390429.01251024666
338314.9998136404,394286.0083950876
339117.0268851844,389364.94681396673
334442.01904959895,390370.01683758263
334974.02395622066,390399.9566611327
334509.0277604052,398011.99422673625
334786.007830558,392345.97067359363
335886.0019940701,393147.9876110538
344985.9795841846,390640.99057300267
333339.9923217585,397295.96070334385
338830.02013507136,391100.9619316705
334334.021252876,395281.9569930874
336110.99330738117,388436.9520861239
340079.0112108025,386242.01297692925
344666.0117972571,390095.9636905047
335044.97102451033,390719.99389575137
339813.97355777223,385482.97646160604
335870.01704128645,394296.94654117886
337960.9728056999,389392.96632730786
339803.96843704395,390210.0258004302
335550.01948898693,394083.987637633
341606.9920768824,397581.9916062904
340093.0296735058,385645.0063701671
334984.96776456013,390025.05263433343
334509.0277604052,398011.99422673625
335563.9725419128,393167.05023298133
340500.0029341787,391379.9843488182
334970.01722695096,389958.0514849323
340248.0131922772,386108.03013609716
335688.01331583207,391297.04570153425
337962.02786595107,389113.0039423556
341168.9680313814,393691.971389323
335449.96537244914,388418.9843057541
335946.9852090079,394333.95749782136
344998.98897682835,385235.9711403761
339655.0204791927,391924.9860034641
339256.00114725047,388730.9451889306
344662.0104840316,383124.99657432997
334701.0086251431,389733.9851922156
339550.0016239647,391878.03644481255
338295.9808351539,397042.0379584676
336032.9857429533,396039.9980884935
338579.02320021397,395003.0318032145
333648.9652183444,397573.01573126676
337111.99598120677,388842.03788301686
334717.98583665997,389856.03578474
334989.98999991803,381895.95285261393
343383.98867155757,385829.99186736427
336886.0216924776,394960.0146437901
342516.0114084501,386684.0451188224
334384.98058373574,390769.0396262124
338902.0026522342,395447.03391832556
342072.02679044043,397414.038183022
338299.9827918737,395716.00016268174
335887.99585614784,395368.0035360975
340894.97211226524,385828.98959972686
337627.00776717026,392235.01378493477
335324.9823245926,389870.9631889246
339392.01011095854,391847.0108801159
336175.9913106145,388817.9481160233
336802.0103163325,389426.9811365115
337677.9756752549,393914.045785511
337810.0295869565,393820.95633091405
335854.9983368425,394228.0520463909
338151.99576618324,389119.97750318784
344265.994411381,391004.0140252817
344386.97481936624,387838.00737250305
342185.9796174667,386755.04054594017
339873.0302322249,392881.99991673464
342757.01236632455,389200.054545851
333902.9798331852,395812.04705116776
335928.9799749244,396784.0198076043
338539.02177041315,397406.9460196569
336597.96968027524,387602.02238195174
336137.9690403125,396732.0095984089
335138.9924699556,390381.0038377126
335814.997413971,391092.0343513345
336965.9675226391,392829.0445023974
339053.98283862555,388387.9455496783
339291.9763479376,388341.0510544154
339890.97900261043,397114.0505396282
335745.9921427003,389475.0141897541
334050.1473051709,395621.05447535124
345376.0086226234,389890.00209276465
335066.0269518834,391212.9606625218
336613.99524447706,388605.9995697267
333918.00810656423,383701.94461731706
342255.97473443137,391544.04849592
335125.98946109123,395868.98735679593
337070.0258357862,394685.95501942904
335251.9709724225,388572.009436458
334173.9664451976,390875.0040417043
337297.99923292437,388865.0526747252
334948.02508207987,390244.98227107775
336190.96533243364,391000.05124684126
334984.96776456013,390025.05263433343
342946.97456336237,388584.02469058277
339159.0055105509,392568.0083499463
344113.98909679963,385158.9767936004
334442.01904959895,390370.01683758263
341059.98787433084,384899.9850772351
334681.98100778763,383304.044791433
338109.00144544116,397238.9811960731
339440.0013112713,391047.05434074777
344118.978441286,384978.0030387705
343280.9923402748,388528.0527954262
343231.9643202629,387727.9791344778
334689.979202998,390429.01251024666
337721.9683920908,394621.0214474725
333870.0266757576,390595.9470640582
335688.01331583207,391297.04570153425
334374.02553318377,390583.0378849888
340459.9950959466,385771.01027957903
333916.0207602308,395637.9490332067
336546.9982840461,388709.040286629
334221.97189646546,390344.0269955234
340268.0048389645,390036.02560898365
334996.0002479491,390354.03466086974
343010.9822217228,392038.038669765
340638.98202876566,397712.0016470292
338399.9689282231,386732.9647123313
341059.98787433084,384899.9850772351
337347.9725616598,391229.05367764854
335253.99953327625,390642.02444011124
337892.00614425336,392256.0072444876
341059.98787433084,384899.9850772351
338200.0097515754,396791.0465481447
334843.98999847757,390126.01947328023
337960.9728056999,389392.96632730786
334903.98605466424,393071.0468535758
335994.96685972554,394070.0450937611
334968.98646213906,390178.3780866325
333549.9936548803,396304.02763879264
337301.96473954956,391052.9693043613
334860.9887777729,390510.9989461273
336206.02945258014,394798.00869994157
336006.99082110066,389423.96929814044
337371.99699853134,388555.9741381021
334905.00900104555,390075.99947483354
344376.9720375506,390796.9800277699
339135.00849738583,395870.9628159381
344481.0293070296,382892.011289456
335066.0269518834,391212.9606625218
339531.01272324455,395994.9502151533
339624.97606069746,388123.05325583305
341860.9921941287,391607.96659683593
338945.9990261543,392350.99905448407
337232.97912211553,393018.9902721028
334630.02185972896,392197.0188628366
333902.9798331852,395812.04705116776
336959.9963553851,396730.9857432529
334968.98646213906,390178.3780866325
344248.97074819414,383454.05311671697
340357.0163489777,384536.0336489711
335159.9853717471,388655.04973352153
342178.9702177854,391672.05423800007
337111.9692321459,392919.009264692
344662.0104840316,383124.99657432997
338046.02357832866,392338.99687971605
336882.9711155745,391479.01951946184
335237.9819049446,389704.02498921216
337443.9685390397,389789.98183795984
336344.965525362,387954.0158151771
335751.0242966367,390830.9756424391
335445.9815498641,391180.94850529346
336032.9857429533,396039.9980884935
337537.0062020122,391367.9770071394
343279.96957973856,391744.96025623847
337301.96473954956,391052.9693043613
336143.0237440023,392703.9981013488
334226.0135182852,390117.98288167536
339497.0013777499,394240.02754571266
335458.9796630285,393843.9971613537
333788.0275472009,397159.029009888
335984.0232403914,397513.98159962794
334868.96405816585,388130.9601957125
333775.00439435703,397272.0400810149
334276.97987649776,390469.9989888752
336020.98946847464,392451.9536855109
340164.00319606176,395331.97352692136
334158.8491780949,390256.3338016076
337957.01829746494,389679.9766662278
334291.9702653324,390591.9646839146
334158.8491780949,390256.3338016076
337296.9923831869,389633.0351978934
335367.98639628425,393681.0060786485
334905.00900104555,390075.99947483354
336597.96968027524,387602.02238195174
341213.0212410567,391766.95961640554
336252.99647257366,387635.02309992287
334948.02508207987,390244.98227107775
339565.99899327394,397047.9865340748
342465.9829393035,386766.9880669232
339565.99899327394,397047.9865340748
335318.97169664875,394522.98434262007
336253.99899449,393097.95092779695
337109.9923030102,390459.0080380005
337301.96473954956,391052.9693043613
342709.9918190489,383705.03896549
341728.0241708614,389482.97862330085
337672.00226513285,386842.9540591586
333399.99972786277,384044.9943379506
338380.9882428489,388906.03076601523
335422.0175688567,397343.0422281515
334330.6286628395,393056.60506506084
336529.9882034857,388332.96018212073
334330.6286628395,393056.60506506084
336390.9807504133,395672.9852527456
338712.00186317164,388083.0353089024
334480.0133274783,390323.98188853986
344532.9814409664,390852.0054755206
340565.9704900108,392652.04526820686
